ID,Count
18766,422.8732182981912
18767,427.349668144132
18768,324.82772547661443
18769,329.30417532255524
18770,333.78062516849604
18771,338.25707501443685
18772,342.73352486037766
18773,347.20997470631846
18774,351.6864245522738
18775,356.1628743982146
18776,360.63932424415543
18777,365.1157740901108
18778,369.5922239360516
18779,374.0686737819924
18780,378.5451236279332
18781,383.021573473874
18782,387.4980233198148
18783,391.9744731657556
18784,396.450923011711
18785,400.9273728576518
18786,405.4038227035926
18787,409.8802725495334
18788,414.3567223954742
18789,418.833172241415
18790,423.3096220873558
18791,427.7860719332966
18792,325.2641292657936
18793,329.7405791117344
18794,334.21702895768976
18795,338.69347880363057
18796,343.1699286495714
18797,347.6463784955122
18798,352.122828341453
18799,356.5992781873938
18800,361.0757280333346
18801,365.55217787928996
18802,370.02862772523076
18803,374.5050775711861
18804,378.9815274171269
18805,383.45797726306773
18806,387.93442710900854
18807,392.41087695494934
18808,396.88732680089015
18809,401.36377664683096
18810,405.84022649277176
18811,410.31667633871257
18812,414.7931261846534
18813,419.26957603060873
18814,423.74602587654954
18815,428.22247572249034
18816,325.70053305497277
18817,330.1769829009136
18818,334.6534327468544
18819,339.1298825927952
18820,343.606332438736
18821,348.0827822846768
18822,352.5592321306176
18823,357.03568197657296
18824,361.51213182251377
18825,365.9885816684691
18826,370.46503151440993
18827,374.94148136035074
18828,379.41793120629154
18829,383.89438105223235
18830,388.37083089817315
18831,392.84728074411396
18832,397.3237305900693
18833,401.8001804360101
18834,406.27663028195093
18835,410.75308012789174
18836,415.22952997383254
18837,419.70597981977335
18838,424.18242966571415
18839,428.65887951165496
18840,326.13693684415193
18841,330.61338669009274
18842,335.0898365360481
18843,339.5662863819889
18844,344.0427362279297
18845,348.5191860738705
18846,352.9956359198113
18847,357.4720857657521
18848,361.94853561169293
18849,366.4249854576483
18850,370.9014353035891
18851,375.37788514954445
18852,379.85433499548526
18853,384.33078484142607
18854,388.8072346873669
18855,393.2836845333077
18856,397.7601343792485
18857,402.2365842251893
18858,406.7130340711301
18859,411.1894839170709
18860,415.6659337630117
18861,420.14238360896707
18862,424.6188334549079
18863,429.0952833008487
18864,326.5733406333311
18865,331.0497904792719
18866,335.5262403252127
18867,340.0026901711535
18868,344.4791400170943
18869,348.95558986303513
18870,353.43203970897594
18871,357.9084895549313
18872,362.3849394008721
18873,366.86138924682746
18874,371.33783909276826
18875,375.81428893870907
18876,380.2907387846499
18877,384.7671886305907
18878,389.2436384765315
18879,393.7200883224723
18880,398.19653816842765
18881,402.67298801436846
18882,407.14943786030926
18883,411.62588770625007
18884,416.1023375521909
18885,420.5787873981317
18886,425.0552372440725
18887,429.5316870900133
18888,327.0097444224957
18889,331.4861942684365
18890,335.9626441143919
18891,340.4390939603327
18892,344.9155438062735
18893,349.3919936522143
18894,353.8684434981551
18895,358.3448933440959
18896,362.8213431900367
18897,367.2977930359921
18898,371.7742428819329
18899,376.2506927278737
18900,380.72714257382904
18901,385.20359241976985
18902,389.68004226571065
18903,394.15649211165146
18904,398.63294195759227
18905,403.1093918035331
18906,407.5858416494739
18907,412.0622914954147
18908,416.5387413413555
18909,421.01519118731085
18910,425.49164103325165
18911,429.96809087919246
18912,327.44614821168943
18913,331.92259805763024
18914,336.39904790357105
18915,340.87549774951185
18916,345.35194759545266
18917,349.82839744139346
18918,354.30484728733427
18919,358.7812971332896
18920,363.25774697923043
18921,367.7341968251858
18922,372.2106466711266
18923,376.6870965170674
18924,381.1635463630082
18925,385.639996208949
18926,390.1164460548898
18927,394.5928959008306
18928,399.069345746786
18929,403.5457955927268
18930,408.0222454386676
18931,412.4986952846084
18932,416.9751451305492
18933,421.45159497649
18934,425.9280448224308
18935,430.4044946683716
18936,327.88255200085405
18937,332.35900184679485
18938,336.8354516927502
18939,341.311901538691
18940,345.7883513846318
18941,350.26480123057263
18942,354.74125107651344
18943,359.21770092245424
18944,363.69415076839505
18945,368.1706006143504
18946,372.6470504602912
18947,377.123500306232
18948,381.5999501521874
18949,386.0763999981282
18950,390.552849844069
18951,395.0292996900098
18952,399.5057495359506
18953,403.9821993818914
18954,408.4586492278322
18955,412.935099073773
18956,417.4115489197138
18957,421.8879987656692
18958,426.36444861161
18959,430.8408984575508
18960,328.31895579004777
18961,332.7954056359886
18962,337.2718554819294
18963,341.7483053278702
18964,346.224755173811
18965,350.7012050197518
18966,355.1776548656926
18967,359.65410471164796
18968,364.13055455758877
18969,368.6070044035441
18970,373.08345424948493
18971,377.55990409542574
18972,382.03635394136654
18973,386.51280378730735
18974,390.98925363324815
18975,395.46570347918896
18976,399.9421533251443
18977,404.4186031710851
18978,408.89505301702593
18979,413.37150286296674
18980,417.84795270890754
18981,422.32440255484835
18982,426.80085240078915
18983,431.27730224672996
18984,328.7553595792124
18985,333.2318094251532
18986,337.70825927110855
18987,342.18470911704935
18988,346.66115896299016
18989,351.13760880893096
18990,355.61405865487177
18991,360.0905085008126
18992,364.5669583467534
18993,369.04340819270874
18994,373.51985803864955
18995,377.99630788459035
18996,382.4727577305457
18997,386.9492075764865
18998,391.4256574224273
18999,395.9021072683681
19000,400.37855711430893
19001,404.85500696024974
19002,409.33145680619054
19003,413.80790665213135
19004,418.28435649807216
19005,422.7608063440275
19006,427.2372561899683
19007,431.7137060359091
19008,329.19176336839155
19009,333.66821321433235
19010,338.14466306027316
19011,342.62111290621397
19012,347.0975627521548
19013,351.5740125980956
19014,356.0504624440364
19015,360.52691228999174
19016,365.00336213593255
19017,369.4798119818879
19018,373.9562618278287
19019,378.4327116737695
19020,382.9091615197103
19021,387.38561136565113
19022,391.86206121159194
19023,396.33851105753274
19024,400.8149609034881
19025,405.2914107494289
19026,409.7678605953697
19027,414.2443104413105
19028,418.7207602872513
19029,423.19721013319213
19030,427.67365997913294
19031,432.15010982507374
19032,329.6281671575707
19033,334.1046170035115
19034,338.5810668494669
19035,343.0575166954077
19036,347.5339665413485
19037,352.0104163872893
19038,356.4868662332301
19039,360.9633160791709
19040,365.4397659251117
19041,369.9162157710671
19042,374.3926656170079
19043,378.8691154629487
19044,383.34556530890404
19045,387.82201515484485
19046,392.29846500078565
19047,396.77491484672646
19048,401.25136469266727
19049,405.7278145386081
19050,410.2042643845489
19051,414.6807142304897
19052,419.1571640764305
19053,423.63361392238585
19054,428.11006376832665
19055,432.58651361426746
19056,330.0645709467499
19057,334.5410207926907
19058,339.0174706386315
19059,343.4939204845723
19060,347.9703703305131
19061,352.4468201764539
19062,356.9232700223947
19063,361.3997198683501
19064,365.8761697142909
19065,370.35261956024624
19066,374.82906940618705
19067,379.30551925212785
19068,383.78196909806866
19069,388.25841894400946
19070,392.73486878995027
19071,397.2113186358911
19072,401.6877684818319
19073,406.16421832778724
19074,410.64066817372805
19075,415.11711801966885
19076,419.59356786560966
19077,424.07001771155046
19078,428.54646755749127
19079,433.0229174034321
19080,330.50097473592905
19081,334.97742458186985
19082,339.4538744278252
19083,343.930324273766
19084,348.4067741197068
19085,352.88322396564763
19086,357.35967381158844
19087,361.83612365752924
19088,366.31257350347005
19089,370.7890233494254
19090,375.2654731953662
19091,379.741923041307
19092,384.2183728872624
19093,388.6948227332032
19094,393.171272579144
19095,397.6477224250848
19096,402.1241722710256
19097,406.6006221169664
19098,411.0770719629072
19099,415.553521808848
19100,420.0299716547888
19101,424.5064215007442
19102,428.982871346685
19103,433.4593211926258
19104,330.9373785251082
19105,335.413828371049
19106,339.8902782169898
19107,344.36672806293063
19108,348.84317790887144
19109,353.31962775481225
19110,357.79607760075305
19111,362.2725274467084
19112,366.7489772926492
19113,371.2254271386046
19114,375.7018769845454
19115,380.1783268304862
19116,384.654776676427
19117,389.1312265223678
19118,393.6076763683086
19119,398.0841262142494
19120,402.5605760601902
19121,407.0370259061456
19122,411.5134757520864
19123,415.9899255980272
19124,420.466375443968
19125,424.9428252899088
19126,429.4192751358496
19127,433.8957249817904
19128,331.37378231427283
19129,335.85023216021364
19130,340.326682006169
19131,344.8031318521098
19132,349.2795816980506
19133,353.7560315439914
19134,358.2324813899322
19135,362.708931235873
19136,367.18538108181383
19137,371.6618309277692
19138,376.13828077371
19139,380.6147306196508
19140,385.09118046560616
19141,389.56763031154696
19142,394.04408015748777
19143,398.5205300034286
19144,402.9969798493694
19145,407.4734296953102
19146,411.949879541251
19147,416.4263293871918
19148,420.9027792331326
19149,425.3792290790734
19150,429.85567892502877
19151,434.3321287709696
19152,337.3356466692785
19153,341.8120965152193
19154,346.2885463611601
19155,350.7649962071009
19156,355.2414460530417
19157,359.71789589898253
19158,364.19434574492334
19159,368.6707955908787
19160,373.1472454368195
19161,377.62369528277486
19162,382.10014512871567
19163,386.5765949746565
19164,391.0530448205973
19165,395.5294946665381
19166,400.0059445124789
19167,404.4823943584197
19168,408.9588442043605
19169,413.43529405031586
19170,417.91174389625667
19171,422.3881937421975
19172,426.8646435881383
19173,431.3410934340791
19174,435.8175432800199
19175,440.2939931259607
19176,338.042451944857
19177,342.5189017907978
19178,346.9953516367532
19179,351.471801482694
19180,355.9482513286348
19181,360.4247011745756
19182,364.9011510205164
19183,369.3776008664572
19184,373.854050712398
19185,378.3305005583534
19186,382.8069504042942
19187,387.283400250235
19188,391.75985009619035
19189,396.23629994213115
19190,400.71274978807196
19191,405.18919963401277
19192,409.6656494799536
19193,414.1420993258944
19194,418.6185491718352
19195,423.094999017776
19196,427.5714488637168
19197,432.0478987096576
19198,436.52434855561296
19199,441.00079840155377
19200,338.74925722043554
19201,343.22570706637634
19202,347.70215691231715
19203,352.17860675825796
19204,356.65505660419876
19205,361.13150645013957
19206,365.6079562960804
19207,370.08440614203573
19208,374.56085598797654
19209,379.0373058339319
19210,383.5137556798727
19211,387.9902055258135
19212,392.4666553717543
19213,396.9431052176951
19214,401.4195550636359
19215,405.89600490957673
19216,410.37245475551754
19217,414.8489046014729
19218,419.3253544474137
19219,423.8018042933545
19220,428.2782541392953
19221,432.7547039852361
19222,437.2311538311769
19223,441.70760367711773
19224,339.45606249601406
19225,343.93251234195486
19226,348.40896218789567
19227,352.885412033851
19228,357.36186187979183
19229,361.83831172573264
19230,366.31476157167344
19231,370.79121141761425
19232,375.26766126355506
19233,379.7441111095104
19234,384.2205609554512
19235,388.697010801392
19236,393.1734606473474
19237,397.6499104932882
19238,402.126360339229
19239,406.6028101851698
19240,411.0792600311106
19241,415.5557098770514
19242,420.0321597229922
19243,424.508609568933
19244,428.98505941487383
19245,433.46150926081464
19246,437.93795910677
19247,442.4144089527108
19248,340.1628677716071
19249,344.63931761754793
19250,349.11576746348874
19251,353.59221730942954
19252,358.06866715537035
19253,362.54511700131116
19254,367.02156684725196
19255,371.4980166932073
19256,375.9744665391481
19257,380.4509163851035
19258,384.9273662310443
19259,389.4038160769851
19260,393.8802659229259
19261,398.3567157688667
19262,402.8331656148075
19263,407.3096154607483
19264,411.7860653066891
19265,416.2625151526445
19266,420.7389649985853
19267,425.2154148445261
19268,429.6918646904669
19269,434.1683145364077
19270,438.6447643823485
19271,443.1212142282893
19272,340.86967304718564
19273,345.34612289312645
19274,349.82257273906725
19275,354.2990225850226
19276,358.7754724309634
19277,363.2519222769042
19278,367.72837212284503
19279,372.20482196878584
19280,376.68127181472664
19281,381.157721660682
19282,385.6341715066228
19283,390.1106213525636
19284,394.58707119851897
19285,399.0635210444598
19286,403.5399708904006
19287,408.0164207363414
19288,412.4928705822822
19289,416.969320428223
19290,421.4457702741638
19291,425.9222201201046
19292,430.3986699660454
19293,434.8751198119862
19294,439.3515696579416
19295,443.8280195038824
19296,341.5764783227787
19297,346.0529281687195
19298,350.5293780146603
19299,355.00582786060113
19300,359.48227770654194
19301,363.95872755248274
19302,368.43517739842355
19303,372.9116272443789
19304,377.3880770903197
19305,381.86452693627507
19306,386.3409767822159
19307,390.8174266281567
19308,395.2938764740975
19309,399.7703263200383
19310,404.2467761659791
19311,408.7232260119199
19312,413.1996758578607
19313,417.67612570381607
19314,422.1525755497569
19315,426.6290253956977
19316,431.1054752416385
19317,435.5819250875793
19318,440.0583749335201
19319,444.5348247794609
19320,342.2832835983427
19321,346.7597334442835
19322,351.2361832902243
19323,355.71263313617965
19324,360.18908298212045
19325,364.66553282806126
19326,369.14198267400207
19327,373.61843251994287
19328,378.0948823658837
19329,382.57133221183904
19330,387.04778205777984
19331,391.52423190372065
19332,396.000681749676
19333,400.4771315956168
19334,404.9535814415576
19335,409.4300312874984
19336,413.90648113343923
19337,418.38293097938003
19338,422.85938082532084
19339,427.33583067126165
19340,431.81228051720245
19341,436.28873036314326
19342,440.7651802090986
19343,445.2416300550394
19344,342.99008887393575
19345,347.46653871987655
19346,351.94298856581736
19347,356.41943841175816
19348,360.89588825769897
19349,365.3723381036398
19350,369.8487879495806
19351,374.32523779553594
19352,378.80168764147675
19353,383.2781374874321
19354,387.7545873333729
19355,392.2310371793137
19356,396.7074870252545
19357,401.18393687119533
19358,405.66038671713613
19359,410.13683656307694
19360,414.61328640901775
19361,419.0897362549731
19362,423.5661861009139
19363,428.0426359468547
19364,432.5190857927955
19365,436.9955356387363
19366,441.47198548467713
19367,445.94843533061794
19368,343.69689414951426
19369,348.17334399545507
19370,352.6497938413959
19371,357.12624368735123
19372,361.60269353329204
19373,366.07914337923285
19374,370.55559322517365
19375,375.03204307111446
19376,379.50849291705526
19377,383.9849427630106
19378,388.4613926089514
19379,392.93784245489223
19380,397.4142923008476
19381,401.8907421467884
19382,406.3671919927292
19383,410.84364183867
19384,415.3200916846108
19385,419.7965415305516
19386,424.2729913764924
19387,428.74944122243323
19388,433.22589106837404
19389,437.70234091431485
19390,442.1787907602702
19391,446.655240606211
19392,344.40369942510733
19393,348.88014927104814
19394,353.35659911698895
19395,357.83304896292975
19396,362.30949880887056
19397,366.78594865481136
19398,371.26239850075217
19399,375.738848346693
19400,380.21529819264833
19401,384.6917480386037
19402,389.1681978845445
19403,393.6446477304853
19404,398.1210975764261
19405,402.5975474223669
19406,407.0739972683077
19407,411.5504471142485
19408,416.02689696018933
19409,420.5033468061447
19410,424.9797966520855
19411,429.4562464980263
19412,433.9326963439671
19413,438.4091461899079
19414,442.8855960358487
19415,447.3620458817895
19416,345.11050470068585
19417,349.58695454662666
19418,354.06340439256746
19419,358.5398542385228
19420,363.0163040844636
19421,367.49275393040443
19422,371.96920377634524
19423,376.44565362228604
19424,380.92210346822685
19425,385.3985533141822
19426,389.875003160123
19427,394.3514530060638
19428,398.8279028520192
19429,403.30435269796
19430,407.7808025439008
19431,412.2572523898416
19432,416.7337022357824
19433,421.2101520817232
19434,425.686601927664
19435,430.1630517736048
19436,434.6395016195456
19437,439.11595146548643
19438,443.5924013114418
19439,448.0688511573826
19440,345.27650700346567
19441,349.7529568494065
19442,354.2294066953473
19443,358.7058565412881
19444,363.1823063872289
19445,367.6587562331697
19446,372.1352060791105
19447,376.6116559250513
19448,381.08810577100667
19449,385.564555616962
19450,390.04100546290283
19451,394.51745530884364
19452,398.99390515478444
19453,403.47035500072525
19454,407.94680484666605
19455,412.42325469260686
19456,416.89970453854767
19457,421.376154384503
19458,425.85260423044383
19459,430.32905407638464
19460,434.80550392232544
19461,439.28195376826625
19462,443.75840361420705
19463,448.23485346014786
19464,345.71291079264483
19465,350.18936063858564
19466,354.66581048452645
19467,359.1422603304818
19468,363.6187101764226
19469,368.0951600223634
19470,372.5716098683042
19471,377.048059714245
19472,381.52450956018583
19473,386.0009594061412
19474,390.477409252082
19475,394.9538590980228
19476,399.4303089439636
19477,403.90675878991897
19478,408.3832086358598
19479,412.8596584818006
19480,417.3361083277414
19481,421.8125581736822
19482,426.289008019623
19483,430.7654578655638
19484,435.2419077115046
19485,439.7183575574454
19486,444.1948074034008
19487,448.6712572493416
19488,346.149314581824
19489,350.6257644277648
19490,355.1022142737056
19491,359.5786641196464
19492,364.0551139655872
19493,368.53156381152803
19494,373.00801365746884
19495,377.48446350340964
19496,381.960913349365
19497,386.43736319532036
19498,390.91381304126116
19499,395.39026288720197
19500,399.8667127331428
19501,404.3431625790836
19502,408.8196124250244
19503,413.2960622709652
19504,417.772512116906
19505,422.24896196286136
19506,426.72541180880216
19507,431.20186165474297
19508,435.6783115006838
19509,440.1547613466246
19510,444.6312111925654
19511,449.1076610385062
19512,346.5857183709886
19513,351.0621682169294
19514,355.5386180628702
19515,360.0150679088256
19516,364.4915177547664
19517,368.9679676007072
19518,373.444417446648
19519,377.9208672925888
19520,382.3973171385296
19521,386.873766984485
19522,391.3502168304258
19523,395.8266666763666
19524,400.3031165223074
19525,404.77956636826275
19526,409.25601621420356
19527,413.73246606014436
19528,418.20891590608517
19529,422.685365752026
19530,427.1618155979668
19531,431.6382654439076
19532,436.1147152898484
19533,440.5911651357892
19534,445.06761498174455
19535,449.54406482768536
19536,347.02212216018233
19537,351.49857200612314
19538,355.97502185206395
19539,360.45147169800475
19540,364.92792154394556
19541,369.40437138988636
19542,373.88082123582717
19543,378.357271081768
19544,382.83372092772333
19545,387.3101707736787
19546,391.7866206196195
19547,396.2630704655603
19548,400.7395203115011
19549,405.2159701574419
19550,409.6924200033827
19551,414.1688698493235
19552,418.64531969526433
19553,423.1217695412197
19554,427.5982193871605
19555,432.0746692331013
19556,436.5511190790421
19557,441.0275689249829
19558,445.5040187709237
19559,449.9804686168645
19560,347.45852594934695
19561,351.93497579528776
19562,356.41142564122856
19563,360.8878754871839
19564,365.3643253331247
19565,369.84077517906553
19566,374.31722502500634
