ID,Count
18794,416
18795,416
18796,344
18797,334
18798,416
18799,316
18800,256
18801,374
18802,642
18803,642
18804,642
18805,642
18806,686
18807,686
18808,654
18809,622
18810,966
18811,672
18812,672
18813,644
18814,644
18815,644
18816,456
18817,394
18818,324
18819,416
18820,344
18821,334
18822,416
18823,242
18824,256
18825,374
18826,642
18827,642
18828,642
18829,642
18830,686
18831,686
18832,654
18833,622
18834,966
18835,672
18836,672
18837,644
18838,644
18839,644
18840,456
18841,394
18842,324
18843,416
18844,344
18845,334
18846,416
18847,242
18848,256
18849,422
18850,642
18851,642
18852,642
18853,642
18854,686
18855,686
18856,654
18857,622
18858,966
18859,672
18860,672
18861,644
18862,644
18863,644
18864,456
18865,394
18866,248
18867,416
18868,344
18869,334
18870,416
18871,242
18872,684
18873,684
18874,642
18875,642
18876,642
18877,642
18878,686
18879,686
18880,654
18881,622
18882,966
18883,672
18884,672
18885,644
18886,644
18887,644
18888,456
18889,394
18890,228
18891,416
18892,344
18893,334
18894,416
18895,322
18896,684
18897,684
18898,642
18899,642
18900,642
18901,642
18902,686
18903,686
18904,654
18905,622
18906,966
18907,672
18908,672
18909,644
18910,644
18911,644
18912,456
18913,394
18914,344
18915,416
18916,344
18917,334
18918,416
18919,322
18920,684
18921,684
18922,642
18923,642
18924,642
18925,642
18926,686
18927,686
18928,654
18929,622
18930,966
18931,672
18932,672
18933,644
18934,644
18935,644
18936,456
18937,440
18938,344
18939,416
18940,344
18941,334
18942,416
18943,322
18944,482
18945,520
18946,642
18947,642
18948,642
18949,642
18950,686
18951,686
18952,654
18953,622
18954,966
18955,672
18956,672
18957,644
18958,644
18959,644
18960,456
18961,368
18962,344
18963,416
18964,344
18965,334
18966,416
18967,338
18968,482
18969,424
18970,642
18971,642
18972,642
18973,642
18974,686
18975,686
18976,654
18977,622
18978,966
18979,1008
18980,1008
18981,936
18982,942
18983,942
18984,456
18985,546
18986,550
18987,416
18988,344
18989,334
18990,416
18991,498
18992,482
18993,512
18994,642
18995,642
18996,642
18997,642
18998,686
18999,686
19000,654
19001,622
19002,680
19003,702
19004,702
19005,702
19006,580
19007,534
19008,456
19009,546
19010,550
19011,416
19012,344
19013,334
19014,416
19015,498
19016,482
19017,512
19018,642
19019,642
19020,642
19021,642
19022,686
19023,686
19024,654
19025,622
19026,680
19027,702
19028,702
19029,702
19030,580
19031,534
19032,456
19033,546
19034,550
19035,416
19036,344
19037,334
19038,416
19039,498
19040,482
19041,512
19042,642
19043,642
19044,642
19045,642
19046,686
19047,686
19048,654
19049,622
19050,680
19051,702
19052,702
19053,702
19054,580
19055,534
19056,456
19057,546
19058,550
19059,416
19060,344
19061,334
19062,416
19063,498
19064,482
19065,512
19066,642
19067,642
19068,642
19069,642
19070,686
19071,686
19072,654
19073,622
19074,680
19075,702
19076,702
19077,702
19078,580
19079,534
19080,456
19081,546
19082,258
19083,416
19084,344
19085,334
19086,416
19087,498
19088,482
19089,512
19090,642
19091,642
19092,642
19093,642
19094,686
19095,686
19096,654
19097,622
19098,680
19099,702
19100,702
19101,702
19102,580
19103,534
19104,456
19105,546
19106,258
19107,416
19108,344
19109,334
19110,416
19111,378
19112,378
19113,378
19114,642
19115,642
19116,642
19117,642
19118,686
19119,686
19120,654
19121,622
19122,680
19123,702
19124,702
19125,702
19126,580
19127,534
19128,456
19129,546
19130,258
19131,416
19132,344
19133,334
19134,416
19135,346
19136,346
19137,346
19138,342
19139,342
19140,342
19141,342
19142,342
19143,328
19144,316
19145,316
19146,482
19147,482
19148,368
19149,398
19150,326
19151,342
19152,448
19153,208
19154,208
19155,212
19156,212
19157,212
19158,212
19159,316
19160,304
19161,226
19162,642
19163,642
19164,642
19165,642
19166,686
19167,686
19168,654
19169,622
19170,966
19171,672
19172,672
19173,644
19174,644
19175,644
19176,448
19177,562
19178,562
19179,212
19180,212
19181,212
19182,212
19183,316
19184,304
19185,332
19186,642
19187,642
19188,642
19189,642
19190,686
19191,686
19192,654
19193,622
19194,966
19195,672
19196,672
19197,644
19198,644
19199,644
19200,508
19201,470
19202,454
19203,416
19204,344
19205,334
19206,416
19207,316
19208,376
19209,322
19210,642
19211,642
19212,642
19213,642
19214,686
19215,686
19216,654
19217,622
19218,966
19219,672
19220,672
19221,644
19222,644
19223,644
19224,508
19225,236
19226,236
19227,416
19228,344
19229,334
19230,416
19231,316
19232,376
19233,322
19234,642
19235,642
19236,642
19237,642
19238,686
19239,686
19240,654
19241,622
19242,966
19243,672
19244,672
19245,644
19246,644
19247,644
19248,452
19249,236
19250,236
19251,416
19252,344
19253,334
19254,416
19255,316
19256,270
19257,478
19258,642
19259,642
19260,642
19261,642
19262,686
19263,686
19264,654
19265,622
19266,966
19267,672
19268,672
19269,644
19270,644
19271,644
19272,544
19273,236
19274,236
19275,416
19276,344
19277,334
19278,416
19279,316
19280,326
19281,696
19282,642
19283,642
19284,642
19285,642
19286,686
19287,686
19288,654
19289,622
19290,966
19291,672
19292,672
19293,644
19294,644
19295,644
19296,350
19297,236
19298,236
19299,416
19300,344
19301,334
19302,416
19303,316
19304,326
19305,696
19306,642
19307,642
19308,642
19309,642
19310,686
19311,686
19312,654
19313,622
19314,966
19315,672
19316,672
19317,644
19318,644
19319,644
19320,478
19321,236
19322,236
19323,416
19324,344
19325,334
19326,416
19327,316
19328,326
19329,696
19330,642
19331,642
19332,642
19333,642
19334,686
19335,686
19336,654
19337,622
19338,966
19339,672
19340,672
19341,644
19342,644
19343,644
19344,478
19345,236
19346,236
19347,416
19348,344
19349,334
19350,416
19351,316
19352,326
19353,696
19354,642
19355,642
19356,642
19357,642
19358,686
19359,686
19360,654
19361,622
19362,966
19363,672
19364,672
19365,644
19366,644
19367,644
19368,456
19369,236
19370,236
19371,416
19372,344
19373,334
19374,416
19375,316
19376,326
19377,364
19378,642
19379,642
19380,642
19381,642
19382,686
19383,686
19384,654
19385,622
19386,966
19387,672
19388,672
19389,644
19390,644
19391,644
19392,396
19393,236
19394,236
19395,416
19396,344
19397,334
19398,416
19399,316
19400,326
19401,402
19402,642
19403,642
19404,642
19405,642
19406,686
19407,686
19408,654
19409,622
19410,966
19411,672
19412,672
19413,644
19414,644
19415,644
19416,396
19417,236
19418,236
19419,416
19420,344
19421,334
19422,416
19423,316
19424,232
19425,302
19426,642
19427,642
19428,642
19429,642
19430,686
19431,686
19432,654
19433,622
19434,966
19435,672
19436,672
19437,644
19438,644
19439,644
19440,396
19441,364
19442,168
19443,416
19444,344
19445,334
19446,416
19447,316
19448,186
19449,186
19450,642
19451,642
19452,642
19453,642
19454,686
19455,686
19456,654
19457,622
19458,966
19459,672
19460,672
19461,644
19462,644
19463,644
19464,396
19465,364
19466,168
19467,416
19468,344
19469,334
19470,416
19471,316
19472,186
19473,186
19474,642
19475,642
19476,642
19477,642
19478,686
19479,686
19480,654
19481,622
19482,966
19483,672
19484,672
19485,644
19486,644
19487,644
19488,396
19489,364
19490,168
19491,416
19492,344
19493,334
19494,416
19495,316
19496,388
19497,388
19498,642
19499,642
19500,642
19501,642
19502,686
19503,686
19504,654
19505,622
19506,966
19507,672
19508,672
19509,644
19510,644
19511,644
19512,396
19513,364
19514,342
19515,416
19516,344
19517,334
19518,416
19519,316
19520,300
19521,374
19522,642
19523,642
19524,642
19525,642
19526,686
19527,686
19528,654
19529,622
19530,966
19531,672
19532,672
19533,644
19534,644
19535,644
19536,396
19537,430
19538,416
19539,416
19540,344
19541,334
19542,416
19543,316
19544,256
19545,374
19546,642
19547,642
19548,642
19549,642
19550,686
19551,686
19552,654
19553,622
19554,966
19555,672
19556,672
19557,644
19558,644
19559,644
19560,396
19561,394
19562,324
19563,416
19564,344
19565,334
19566,416
19567,242
19568,256
19569,374
19570,642
19571,642
19572,642
19573,642
19574,686
19575,686
19576,654
19577,622
19578,966
19579,672
19580,672
19581,644
19582,644
19583,644
19584,396
19585,394
19586,324
19587,416
19588,344
19589,334
19590,416
19591,242
19592,256
19593,422
19594,642
19595,642
19596,642
19597,642
19598,686
19599,686
19600,654
19601,622
19602,966
19603,672
19604,672
19605,644
19606,644
19607,644
19608,396
19609,394
19610,248
19611,416
19612,344
19613,334
19614,416
19615,242
19616,684
19617,684
19618,642
19619,642
19620,642
19621,642
19622,686
19623,686
19624,654
19625,622
19626,966
19627,672
19628,672
19629,644
19630,644
19631,644
19632,396
19633,394
19634,228
19635,416
19636,344
19637,334
19638,416
19639,322
19640,684
19641,684
19642,642
19643,642
19644,642
19645,642
19646,686
19647,686
19648,654
19649,622
19650,966
19651,672
19652,672
19653,644
19654,644
19655,644
19656,396
19657,394
19658,344
19659,416
19660,344
19661,334
19662,416
19663,322
19664,684
19665,684
19666,642
19667,642
19668,642
19669,642
19670,686
19671,686
19672,654
19673,622
19674,966
19675,672
19676,672
19677,644
19678,644
19679,644
19680,396
19681,440
19682,344
19683,416
19684,344
19685,334
19686,416
19687,322
19688,482
19689,520
19690,642
19691,642
19692,642
19693,642
19694,686
19695,686
19696,654
19697,622
19698,966
19699,672
19700,672
19701,644
19702,644
19703,644
19704,396
19705,368
19706,344
19707,416
19708,344
19709,334
19710,416
19711,338
19712,482
19713,424
19714,642
19715,642
19716,642
19717,642
19718,686
19719,686
19720,654
19721,622
19722,966
19723,1008
19724,1008
19725,936
19726,942
19727,942
19728,396
19729,546
19730,550
19731,416
19732,344
19733,334
19734,416
19735,498
19736,482
19737,512
19738,642
19739,642
19740,642
19741,642
19742,686
19743,686
19744,654
19745,622
19746,680
19747,702
19748,702
19749,702
19750,580
19751,534
19752,396
19753,546
19754,550
19755,416
19756,344
19757,334
19758,416
19759,498
19760,482
19761,512
19762,642
19763,642
19764,642
19765,642
19766,686
19767,686
19768,654
19769,622
19770,680
19771,702
19772,702
19773,702
19774,580
19775,534
19776,396
19777,546
19778,550
19779,416
19780,344
19781,334
19782,416
19783,498
19784,482
19785,512
19786,642
19787,642
19788,642
19789,642
19790,686
19791,686
19792,654
19793,622
19794,680
19795,702
19796,702
19797,702
19798,580
19799,534
19800,396
19801,546
19802,550
19803,416
19804,344
19805,334
19806,416
19807,498
19808,482
19809,512
19810,642
19811,642
19812,642
19813,642
19814,686
19815,686
19816,654
19817,622
19818,680
19819,702
19820,702
19821,702
19822,580
19823,534
19824,396
19825,546
19826,258
19827,416
19828,344
19829,334
19830,416
19831,498
19832,482
19833,512
19834,642
19835,642
19836,642
19837,642
19838,686
19839,686
19840,654
19841,622
19842,680
19843,702
19844,702
19845,702
19846,580
19847,534
19848,396
19849,546
19850,258
19851,416
19852,344
19853,334
19854,416
19855,378
19856,378
19857,378
19858,642
19859,642
19860,642
19861,642
19862,686
19863,686
19864,654
19865,622
19866,680
19867,702
19868,702
19869,702
19870,580
19871,534
19872,298
19873,208
19874,208
19875,212
19876,212
19877,212
19878,212
19879,316
19880,304
19881,226
19882,642
19883,642
19884,642
19885,642
19886,686
19887,686
19888,654
19889,622
19890,966
19891,672
19892,672
19893,644
19894,644
19895,644
19896,298
19897,562
19898,562
19899,212
19900,212
19901,212
19902,212
19903,316
19904,304
19905,332
19906,642
19907,642
19908,642
19909,642
19910,686
19911,686
19912,654
19913,622
19914,966
19915,672
19916,672
19917,644
19918,644
19919,644
19920,298
19921,364
19922,168
19923,416
19924,344
19925,334
19926,416
19927,316
19928,186
19929,186
19930,642
19931,642
19932,642
19933,642
19934,686
19935,686
19936,654
19937,622
19938,966
19939,672
19940,672
19941,644
19942,644
19943,644
19944,298
19945,364
19946,168
19947,416
19948,344
19949,334
19950,416
19951,316
19952,186
19953,186
19954,642
19955,642
19956,642
19957,642
19958,686
19959,686
19960,654
19961,622
19962,966
19963,672
19964,672
19965,644
19966,644
19967,644
19968,298
19969,364
19970,168
19971,416
19972,344
19973,334
19974,416
19975,316
19976,186
19977,186
19978,642
19979,642
19980,642
19981,642
19982,686
19983,686
19984,654
19985,622
19986,966
19987,672
19988,672
19989,644
19990,644
19991,644
19992,298
19993,364
19994,168
19995,416
19996,344
19997,334
19998,416
19999,316
20000,186
20001,186
20002,642
20003,642
20004,642
20005,642
20006,686
20007,686
20008,654
20009,622
20010,966
20011,672
20012,672
20013,644
20014,644
20015,644
20016,298
20017,364
20018,168
20019,416
20020,344
20021,334
20022,416
20023,316
20024,186
20025,186
20026,642
20027,642
20028,642
20029,642
20030,686
20031,686
20032,654
20033,622
20034,966
20035,672
20036,672
20037,644
20038,644
20039,644
20040,298
20041,364
20042,168
20043,416
20044,344
20045,334
20046,416
20047,316
20048,186
20049,186
20050,642
20051,642
20052,642
20053,642
20054,686
20055,686
20056,654
20057,622
20058,966
20059,672
20060,672
20061,644
20062,644
20063,644
20064,298
20065,364
20066,168
20067,416
20068,344
20069,334
20070,416
20071,316
20072,186
20073,186
20074,642
20075,642
20076,642
20077,642
20078,686
20079,686
20080,654
20081,622
20082,966
20083,672
20084,672
20085,644
20086,644
20087,644
20088,456
20089,364
20090,168
20091,416
20092,344
20093,334
20094,416
20095,316
20096,186
20097,186
20098,642
20099,642
20100,642
20101,642
20102,686
20103,686
20104,654
20105,622
20106,966
20107,672
20108,672
20109,644
20110,644
20111,644
20112,396
20113,364
20114,168
20115,416
20116,344
20117,334
20118,416
20119,316
20120,186
20121,186
20122,642
20123,642
20124,642
20125,642
20126,686
20127,686
20128,654
20129,622
20130,966
20131,672
20132,672
20133,644
20134,644
20135,644
20136,396
20137,364
20138,168
20139,416
20140,344
20141,334
20142,416
20143,316
20144,186
20145,186
20146,642
20147,642
20148,642
20149,642
20150,686
20151,686
20152,654
20153,622
20154,966
20155,672
20156,672
20157,644
20158,644
20159,644
20160,396
20161,364
20162,168
20163,416
20164,344
20165,334
20166,416
20167,316
20168,186
20169,186
20170,642
20171,642
20172,642
20173,642
20174,686
20175,686
20176,654
20177,622
20178,966
20179,672
20180,672
20181,644
20182,644
20183,644
20184,396
20185,364
20186,168
20187,416
20188,344
20189,334
20190,416
20191,316
20192,186
20193,186
20194,642
20195,642
20196,642
20197,642
20198,686
20199,686
20200,654
20201,622
20202,966
20203,672
20204,672
20205,644
20206,644
20207,644
20208,396
20209,364
20210,168
20211,416
20212,344
20213,334
20214,416
20215,316
20216,388
20217,388
20218,642
20219,642
20220,642
20221,642
20222,686
20223,686
20224,654
20225,622
20226,966
20227,672
20228,672
20229,644
20230,644
20231,644
20232,396
20233,364
20234,342
20235,416
20236,344
20237,334
20238,416
20239,316
20240,300
20241,374
20242,642
20243,642
20244,642
20245,642
20246,686
20247,686
20248,654
20249,622
20250,966
20251,672
20252,672
20253,644
20254,644
20255,644
20256,396
20257,430
20258,416
20259,416
20260,344
20261,334
20262,416
20263,316
20264,256
20265,374
20266,642
20267,642
20268,642
20269,642
20270,686
20271,686
20272,654
20273,622
20274,966
20275,672
20276,672
20277,644
20278,644
20279,644
20280,396
20281,394
20282,324
20283,416
20284,344
20285,334
20286,416
20287,242
20288,256
20289,374
20290,642
20291,642
20292,642
20293,642
20294,686
20295,686
20296,654
20297,622
20298,966
20299,672
20300,672
20301,644
20302,644
20303,644
20304,396
20305,394
20306,324
20307,416
20308,344
20309,334
20310,416
20311,242
20312,256
20313,422
20314,642
20315,642
20316,642
20317,642
20318,686
20319,686
20320,654
20321,622
20322,966
20323,672
20324,672
20325,644
20326,644
20327,644
20328,396
20329,394
20330,248
20331,416
20332,344
20333,334
20334,416
20335,242
20336,684
20337,684
20338,642
20339,642
20340,642
20341,642
20342,686
20343,686
20344,654
20345,622
20346,966
20347,672
20348,672
20349,644
20350,644
20351,644
20352,396
20353,394
20354,228
20355,416
20356,344
20357,334
20358,416
20359,322
20360,684
20361,684
20362,642
20363,642
20364,642
20365,642
20366,686
20367,686
20368,654
20369,622
20370,966
20371,672
20372,672
20373,644
20374,644
20375,644
20376,396
20377,394
20378,344
20379,416
20380,344
20381,334
20382,416
20383,322
20384,684
20385,684
20386,642
20387,642
20388,642
20389,642
20390,686
20391,686
20392,654
20393,622
20394,966
20395,672
20396,672
20397,644
20398,644
20399,644
20400,396
20401,440
20402,344
20403,416
20404,344
20405,334
20406,416
20407,322
20408,482
20409,520
20410,642
20411,642
20412,642
20413,642
20414,686
20415,686
20416,654
20417,622
20418,966
20419,672
20420,672
20421,644
20422,644
20423,644
20424,396
20425,368
20426,344
20427,416
20428,344
20429,334
20430,416
20431,338
20432,482
20433,424
20434,642
20435,642
20436,642
20437,642
20438,686
20439,686
20440,654
20441,622
20442,966
20443,1008
20444,1008
20445,936
20446,942
20447,942
20448,396
20449,546
20450,550
20451,416
20452,344
20453,334
20454,416
20455,498
20456,482
20457,512
20458,642
20459,642
20460,642
20461,642
20462,686
20463,686
20464,654
20465,622
20466,680
20467,702
20468,702
20469,702
20470,580
20471,534
20472,396
20473,546
20474,550
20475,416
20476,344
20477,334
20478,416
20479,498
20480,482
20481,512
20482,642
20483,642
20484,642
20485,642
20486,686
20487,686
20488,654
20489,622
20490,680
20491,702
20492,702
20493,702
20494,580
20495,534
20496,396
20497,546
20498,550
20499,416
20500,344
20501,334
20502,416
20503,498
20504,482
20505,512
20506,642
20507,642
20508,642
20509,642
20510,686
20511,686
20512,654
20513,622
20514,680
20515,702
20516,702
20517,702
20518,580
20519,534
20520,396
20521,546
20522,550
20523,416
20524,344
20525,334
20526,416
20527,498
20528,482
20529,512
20530,642
20531,642
20532,642
20533,642
20534,686
20535,686
20536,654
20537,622
20538,680
20539,702
20540,702
20541,702
20542,580
20543,534
20544,396
20545,546
20546,258
20547,416
20548,344
20549,334
20550,416
20551,498
20552,482
20553,512
20554,642
20555,642
20556,642
20557,642
20558,686
20559,686
20560,654
20561,622
20562,680
20563,702
20564,702
20565,702
20566,580
20567,534
20568,396
20569,546
20570,258
20571,416
20572,344
20573,334
20574,416
20575,378
20576,378
20577,378
20578,642
20579,642
20580,642
20581,642
20582,686
20583,686
20584,654
20585,622
20586,680
20587,702
20588,702
20589,702
20590,580
20591,534
20592,396
20593,546
20594,258
20595,416
20596,344
20597,334
20598,416
20599,346
20600,346
20601,346
20602,342
20603,342
20604,342
20605,342
20606,342
20607,328
20608,316
20609,316
20610,482
20611,482
20612,368
20613,398
20614,326
20615,342
20616,448
20617,208
20618,208
20619,212
20620,212
20621,212
20622,212
20623,316
20624,304
20625,226
20626,642
20627,642
20628,642
20629,642
20630,686
20631,686
20632,654
20633,622
20634,966
20635,672
20636,672
20637,644
20638,644
20639,644
20640,448
20641,562
20642,562
20643,212
20644,212
20645,212
20646,212
20647,316
20648,304
20649,332
20650,642
20651,642
20652,642
20653,642
20654,686
20655,686
20656,654
20657,622
20658,966
20659,672
20660,672
20661,644
20662,644
20663,644
20664,508
20665,470
20666,454
20667,416
20668,344
20669,334
20670,416
20671,316
20672,376
20673,322
20674,642
20675,642
20676,642
20677,642
20678,686
20679,686
20680,654
20681,622
20682,966
20683,672
20684,672
20685,644
20686,644
20687,644
20688,508
20689,236
20690,236
20691,416
20692,344
20693,334
20694,416
20695,316
20696,376
20697,322
20698,642
20699,642
20700,642
20701,642
20702,686
20703,686
20704,654
20705,622
20706,966
20707,672
20708,672
20709,644
20710,644
20711,644
20712,452
20713,236
20714,236
20715,416
20716,344
20717,334
20718,416
20719,316
20720,270
20721,478
20722,642
20723,642
20724,642
20725,642
20726,686
20727,686
20728,654
20729,622
20730,966
20731,672
20732,672
20733,644
20734,644
20735,644
20736,544
20737,236
20738,236
20739,416
20740,344
20741,334
20742,416
20743,316
20744,326
20745,696
20746,642
20747,642
20748,642
20749,642
20750,686
20751,686
20752,654
20753,622
20754,966
20755,672
20756,672
20757,644
20758,644
20759,644
20760,350
20761,236
20762,236
20763,416
20764,344
20765,334
20766,416
20767,316
20768,326
20769,696
20770,642
20771,642
20772,642
20773,642
20774,686
20775,686
20776,654
20777,622
20778,966
20779,672
20780,672
20781,644
20782,644
20783,644
20784,478
20785,236
20786,236
20787,416
20788,344
20789,334
20790,416
20791,316
20792,326
20793,696
20794,642
20795,642
20796,642
20797,642
20798,686
20799,686
20800,654
20801,622
20802,966
20803,672
20804,672
20805,644
20806,644
20807,644
20808,478
20809,236
20810,236
20811,416
20812,344
20813,334
20814,416
20815,316
20816,326
20817,696
20818,642
20819,642
20820,642
20821,642
20822,686
20823,686
20824,654
20825,622
20826,966
20827,672
20828,672
20829,644
20830,644
20831,644
20832,456
20833,236
20834,236
20835,416
20836,344
20837,334
20838,416
20839,316
20840,326
20841,364
20842,642
20843,642
20844,642
20845,642
20846,686
20847,686
20848,654
20849,622
20850,966
20851,672
20852,672
20853,644
20854,644
20855,644
20856,396
20857,236
20858,236
20859,416
20860,344
20861,334
20862,416
20863,316
20864,326
20865,402
20866,642
20867,642
20868,642
20869,642
20870,686
20871,686
20872,654
20873,622
20874,966
20875,672
20876,672
20877,644
20878,644
20879,644
20880,570
20881,236
20882,236
20883,416
20884,344
20885,334
20886,416
20887,316
20888,232
20889,302
20890,642
20891,642
20892,642
20893,642
20894,686
20895,686
20896,654
20897,622
20898,966
20899,672
20900,672
20901,644
20902,644
20903,644
20904,298
20905,208
20906,208
20907,212
20908,212
20909,212
20910,212
20911,316
20912,304
20913,226
20914,642
20915,642
20916,642
20917,642
20918,686
20919,686
20920,654
20921,622
20922,966
20923,672
20924,672
20925,644
20926,644
20927,644
20928,292
20929,208
20930,208
20931,212
20932,212
20933,212
20934,212
20935,316
20936,304
20937,226
20938,642
20939,642
20940,642
20941,642
20942,686
20943,686
20944,654
20945,622
20946,966
20947,672
20948,672
20949,644
20950,644
20951,644
20952,292
20953,208
20954,208
20955,212
20956,212
20957,212
20958,212
20959,316
20960,304
20961,226
20962,642
20963,642
20964,642
20965,642
20966,686
20967,686
20968,654
20969,622
20970,966
20971,672
20972,672
20973,644
20974,644
20975,644
20976,520
20977,208
20978,208
20979,212
20980,212
20981,212
20982,212
20983,316
20984,304
20985,226
20986,642
20987,642
20988,642
20989,642
20990,686
20991,686
20992,654
20993,622
20994,966
20995,672
20996,672
20997,644
20998,644
20999,644
21000,450
21001,208
21002,208
21003,212
21004,212
21005,212
21006,212
21007,316
21008,304
21009,226
21010,642
21011,642
21012,642
21013,642
21014,686
21015,686
21016,654
21017,622
21018,966
21019,672
21020,672
21021,644
21022,644
21023,644
21024,450
21025,208
21026,208
21027,212
21028,212
21029,212
21030,212
21031,242
21032,304
21033,226
21034,642
21035,642
21036,642
21037,642
21038,686
21039,686
21040,654
21041,622
21042,966
21043,672
21044,672
21045,644
21046,644
21047,644
21048,450
21049,208
21050,208
21051,212
21052,212
21053,212
21054,212
21055,242
21056,304
21057,226
21058,642
21059,642
21060,642
21061,642
21062,686
21063,686
21064,654
21065,622
21066,966
21067,672
21068,672
21069,644
21070,644
21071,644
21072,450
21073,208
21074,208
21075,212
21076,212
21077,212
21078,212
21079,242
21080,304
21081,226
21082,642
21083,642
